,0,1,2,3
123,2020.07.31.,뉴스핌,[중국 핫스톡] 유제품 업계의 귀주모태 '이리구펀',"대표적 소비주인 고량주(백주)를 대표하는 종목이라고 하면 '귀주모태(貴州茅臺)'를 떠올리듯 또 다른 대표 소비주인 식품음료, 그 중에서도 유제품 업종을 대표하는 종목으로는 이 기업을 꼽는다. 중국 대표..."
124,2020.07.28.,뉴스핌,[7/28 중국증시종합] 단기 조정 관측 속 상하이지수 0.71%↑,"업종별로는 디지털화폐를 필두로 식품과 백주(고량주) 종목이 강세를 나타냈고, 면세점 테마주 또한 오후 들어 상승세로 전환됐다. 대표적으로 면세점 대표주 중 하나인 중국중면(中國中免CDF, 601888.SH)의 주가는 3..."
125,2020.07.27.,인천투데이,"[기획] 대만 진먼도, 양안을 잇는 가교가 되다",진먼다오는 관광객 급증에 대처하고 지역 주력 산업인 고량주 생산량을 늘리기 위해서는 고질적 문제인 물 부족 해결이 절실했다. 진먼ㆍ대륙 통수(通水)로 이 문제를 타개하고자 한 구상은 양안 간 교류협력이 최고조에...
126,2020.07.25.,이뉴스투데이,[안병익의 식신 맛집] 강렬하고 붉은 홍콩 골목 속 감성! 차이니즈 바 신흥강...,"몽환적인 분위기 속에서 맛깔스러운 음식과 고량주, 와인, 맥주, 소주 등 다양한 주류를 곁들일 수 있어... ◇부드러운 육회에 스며든 마라 풍미, 왕십리 '용용선생' '용용선생'은 고량주를 일상적으로 즐길 수 있는..."
127,2020.07.22.,뉴스핌,"[7/22 중국증시종합] 제약·바이오섹터 강세, 상하이종합지수 0.37%↑","섹터별로는 제약·바이오,백주(고량주) 업종의 상승세가 두드러졌고, 보험 및 부동산 업종은 하락세를 보였다. 대형주로 구성된 지수는 오름세를 보였다. 상하이50지수(SSE50), 선전(CSI) 300지수는 각각0.14%,0.50..."
128,2020.07.20.,뉴스핌,"[주간 중국 증시브리핑] 상반기 상장사 실적, LPR 금리 발표에 투자자 촉각",특히 백주(고량주) 종목인 우량예(五粮液·000858)에서 가장 많은 외국인 투자금이 빠져나간 것으로 조사됐다. 해외 투자자들은 한 주간 38억 800만 위안 규모의 우랑예 주식을 매도했다. 우랑예는 시총 규모 8000억...
129,2020.07.16.,충청타임즈,오송 분기역과 통합 청주시 숨은 주역 `기자들',"중국 고량주, 소주와 맥주 등 5가지 술을 섞은 오송주는 그 후엔 먹어본 적이 없지만 아직도 그 자리에서 기자들에게 고마움을 전하면서 일일이 이 술을 권했던 이 지사의 모습이 기억납니다. # 청주시와 청원군의 통합은..."
130,2020.07.16.,뉴스핌,"[7/16 중국증시종합] '경제 회복'도 누른 '미중 갈등' 우려, 상하이지수 4.5%...","대부분의 업종이 하락세를 기록한 가운데 그간 강세장 흐름을 주도해 왔던 고량주(백주) 업종이 9%에 달하는 낙폭을 기록했다. 이밖에 증권사, 여행, 바이오 백신 등의 업종이 큰 폭의 하락세를 보였다. 이날..."
131,2020.07.16.,뉴스핌,[7/16 중국증시 오후시황] 2분기 GDP 호조에도 상하이종합 지수 4% 이상 폭락,이날 섹터별로는 백주(고량주) 및 증권섹터가 폭락세를 보였다. 이중 귀주모태(貴州茅臺 600519)의 주가도 7% 넘게 빠지는 등 백주 섹터는 큰 폭의 하락세를 보였다. 이와 관련해 차이신(財信) 증권은 상반기 백주 업종...
132,2020.07.15.,뉴스핌,"[7/15 중국증시종합] 미중 갈등 우려, 상하이지수 3400선 붕괴","금융과 고량주(백주) 업종도 1% 이상씩 뛰었다. 반면, 반도체 업종은 6% 가까이 하락했고, 수리건설과 5G 업종이 4% 이상 내려갔다. 이날 중국 증시의 하락세는 미중 갈등 문제가 또 다시 불거지면서 대외적 불안감을..."
133,2020.07.14.,한국농어민신문,"응암동 전통주거리, 거듭나나",현재 가게에서 판매 중인 고량주 대신 손님들에게 전통주를 드셔보라고 권해볼 예정이다”고 말했다. 이날 교육에서는 전통주거리 활성화를 위한 지원 사업이 단발성 행사가 아닌 지속적인 홍보와...
134,2020.07.02.,뉴스핌,"코로나19도 물리친 중국증시 고량주 열풍, 하반기에도 쭉~",중국 증시에서 고량주(중국식 표현: 백주·白酒) 열풍이 불고 있다. 귀주모태(貴州茅台·구이저우마오타이)를 필두로 고량주 테마주의 주가가 코로나19 사태에도 아랑곳하지 않고 강한 상승세를 지속 중이다. 많은...
135,2020.07.01.,충청타임즈,주류도 음식배달때 주문 가능해진다,국세청이 통신판매가 허용되는 주류배당 기준을 명확히 함에 따라 앞으로는 족발·치킨·보쌈·탕수육 등을 주문할 때 그 값을 넘지 않는 범위에서 소주·맥주·막걸리·고량주 등을 함께 시켜도 된다. 한편 대형매장(마트)용...
136,2020.07.01.,조선일보언론사 선정,1치킨 맥최몇? 치킨 배달시킬 때 맥주는 최대 몇잔,"중국집에서 1만8000원짜리 탕수육을 시키면, 1만원짜리 연태 고량주와 4000원짜리 이과두주 2병을 시킬 수 있다. 기사 때문에 계산을 해봤지만, 생각만해도 배가 부르고, 머리가 아파온다. 문제는 와인. 요즘 2030세대..."
137,2020.07.01.,뉴스투데이,"국세청 주류 규제 개선방안 시행, 음식값 넘지 않는 수준에 주류 주문 가능","이에 치킨·족발·보쌈·탕수육 등을 주문하면서 주류를 함께 주문하는 경우, 음식 가격의 50% 이내에서 맥주·소주·막걸리·고량주 등을 주문할 수 있게 된다. 국세청은 또한 △주류 OEM 허용 △주류 첨가재료 확대 △전통주..."
138,2020.07.01.,뉴스토마토,이달부터 치킨배달 2만원에 술 2만원 주문가능,"이에 따라 치킨, 족발 등 배달 음식을 주문할 때 총 주문 금액 중 50% 이하로 소주, 맥주, 고량주 등 모든 주류를 시킬 수 있다. 예컨대 2만원짜리 치킨을 시킬 경우 생맥주 등 주문할 수 있는 주류 가격은 2만원 이하다...."
139,2020.07.01.,뉴스핌,"[7/1 중국증시종합] 제조업 경기 회복세, 상하이지수 1.38%↑","업종별로는 부동산, 고량주(백주), 금융, 건축자재가 강세를 나타낸 반면 의료기계, 포토레지스트, 화학제약 등의 업종은 약세를 보였다. 이날 증시 상승세는 홍콩 국가보안법이 정식 시행되며 미중 갈등 격화..."
140,2020.07.01.,전남일보,'족발 1만원+소주 1만원' 배달 주문 가능해진다,국세청이 기준을 명확하게 바꿈에 따라 앞으로는 족발·치킨·보쌈·탕수육 등을 주문할 때 그 값을 넘지 않는 범위에서 소주·맥주·막걸리·고량주 등을 함께 시켜도 된다.'대형 매장(마트)용' 희석식 소주·맥주는...
141,2020.07.01.,머니투데이,술 공장에서 화장품 만들 수 있다,"치킨+맥주, 족발+소주, 보쌈+막걸리, 탕수육+고량주 판매가 공식적으로 허용된다는 의미다. 다만 음식점에서 1회당 총 주문받은 금액 중 주류판매 금액이 50% 이하인 주류만 가능하다. 음식값보다 술값이 더 많은 판매만..."
142,2020.07.01.,MTN,"치킨 2만원에 생맥주 2만원 주문 가능해진다...국세청, 주류 규제 개선",하지만 기준이 명확하지 않다는 지적이 끊이지 않았다.이에 국세청은 앞으로 배달음식을 주문할 때 음식 값을 넘지 않는 범위에서 소주·맥주·막걸리·고량주 등의 주류를 시켜도 된다고 규정했다.대형 매장용 소주와 맥주...
143,2020.07.01.,데일리한국,'치맥' 주문시…치킨값 만큼 맥주 배달된다,"즉 치킨, 족발, 보쌈, 탕수육 등을 주문 시 주류를 함께 주문하는 경우 음식 가격의 50% 이내에서 맥주, 소주, 막걸리, 고량주 등을 주문할 수 있다. 주류 제조시설을 이용하거나 주류 부산물을 사용해 음료, 빵, 화장품 등도..."
144,2020.07.01.,톱스타뉴스,오늘부터 '족발 1만원+소주 1만원' 배달 주문 가능해진다,국세청이 기준을 명확하게 바꿈에 따라 앞으로는 족발·치킨·보쌈·탕수육 등을 주문할 때 그 값을 넘지 않는 범위에서 소주·맥주·막걸리·고량주 등을 함께 시켜도 된다. 한편 '대형 매장(마트)용' 희석식 소주·맥주는...
145,2020.07.01.,뉴시스,오늘부터 '족발 1만원+소주 1만원' 배달 주문 가능해진다,국세청이 기준을 명확하게 바꿈에 따라 앞으로는 족발·치킨·보쌈·탕수육 등을 주문할 때 그 값을 넘지 않는 범위에서 소주·맥주·막걸리·고량주 등을 함께 시켜도 된다. 한편 '대형 매장(마트)용' 희석식 소주·맥주는...
146,2020.07.01.,부산일보,치킨·족발 등 시킬 때 술은 음식가격 이하로 배달 가능,"예를 들어 치킨과 맥주, 족발과 소주, 탕수육과 고량주 등을 함께 시키는 경우가 흔했다. 그런데 이 경우 배달가능한 술의 수량과 가격에 대해 혼란이 있었다. 예를 들어 치킨 1마리를 시키는데 생맥주 500mL 3병을 함께..."
147,2020.07.01.,조선비즈,주류 제조시설 활용해 음료·빵·화장품 생산 가능해진다,"치킨, 족발, 보쌈, 탕수육 등을 주문 하면서 주류를 함께 주문하는 경우 음식 가격의 50% 이내에서 맥주, 소주, 막걸리, 고량주 등을 주문할 수 있게 된다. 국세청은 지난달 19일 발표한 규제개선안 중 ▲주류 OEM 허용 ▲주류..."
148,2020.07.01.,뉴스핌,중국 증권사 선정 '7월 A주 추천 종목'...식품음료 최다,"두 곳 이상의 증권사가 추천한 11개 '7월 투자 종목' 중 가장 많은 3개 종목이 식품 음료 업종에 속하는 것으로 조사됐다. 이리구펀, 안기효모, 중국 대표 고량주(백주) 제조업체 우량예(五糧液 000858.SH)가 그것이다."
149,2020.07.01.,충청타임즈,주류도 음식배달때 주문 가능해진다,국세청이 통신판매가 허용되는 주류배당 기준을 명확히 함에 따라 앞으로는 족발·치킨·보쌈·탕수육 등을 주문할 때 그 값을 넘지 않는 범위에서 소주·맥주·막걸리·고량주 등을 함께 시켜도 된다. 한편 대형매장(마트)용...
150,2020.07.01.,조선일보언론사 선정,1치킨 맥최몇? 치킨 배달시킬 때 맥주는 최대 몇잔,"중국집에서 1만8000원짜리 탕수육을 시키면, 1만원짜리 연태 고량주와 4000원짜리 이과두주 2병을 시킬 수 있다. 기사 때문에 계산을 해봤지만, 생각만해도 배가 부르고, 머리가 아파온다. 문제는 와인. 요즘 2030세대..."
151,2020.07.01.,뉴스투데이,"국세청 주류 규제 개선방안 시행, 음식값 넘지 않는 수준에 주류 주문 가능","이에 치킨·족발·보쌈·탕수육 등을 주문하면서 주류를 함께 주문하는 경우, 음식 가격의 50% 이내에서 맥주·소주·막걸리·고량주 등을 주문할 수 있게 된다. 국세청은 또한 △주류 OEM 허용 △주류 첨가재료 확대 △전통주..."
152,2020.07.01.,뉴스토마토,이달부터 치킨배달 2만원에 술 2만원 주문가능,"이에 따라 치킨, 족발 등 배달 음식을 주문할 때 총 주문 금액 중 50% 이하로 소주, 맥주, 고량주 등 모든 주류를 시킬 수 있다. 예컨대 2만원짜리 치킨을 시킬 경우 생맥주 등 주문할 수 있는 주류 가격은 2만원 이하다...."
153,2020.07.01.,뉴스핌,"[7/1 중국증시종합] 제조업 경기 회복세, 상하이지수 1.38%↑","업종별로는 부동산, 고량주(백주), 금융, 건축자재가 강세를 나타낸 반면 의료기계, 포토레지스트, 화학제약 등의 업종은 약세를 보였다. 이날 증시 상승세는 홍콩 국가보안법이 정식 시행되며 미중 갈등 격화..."
154,2020.07.01.,전남일보,'족발 1만원+소주 1만원' 배달 주문 가능해진다,국세청이 기준을 명확하게 바꿈에 따라 앞으로는 족발·치킨·보쌈·탕수육 등을 주문할 때 그 값을 넘지 않는 범위에서 소주·맥주·막걸리·고량주 등을 함께 시켜도 된다.'대형 매장(마트)용' 희석식 소주·맥주는...
155,2020.07.01.,머니투데이,술 공장에서 화장품 만들 수 있다,"치킨+맥주, 족발+소주, 보쌈+막걸리, 탕수육+고량주 판매가 공식적으로 허용된다는 의미다. 다만 음식점에서 1회당 총 주문받은 금액 중 주류판매 금액이 50% 이하인 주류만 가능하다. 음식값보다 술값이 더 많은 판매만..."
156,2020.07.01.,MTN,"치킨 2만원에 생맥주 2만원 주문 가능해진다...국세청, 주류 규제 개선",하지만 기준이 명확하지 않다는 지적이 끊이지 않았다.이에 국세청은 앞으로 배달음식을 주문할 때 음식 값을 넘지 않는 범위에서 소주·맥주·막걸리·고량주 등의 주류를 시켜도 된다고 규정했다.대형 매장용 소주와 맥주...
157,2020.07.01.,데일리한국,'치맥' 주문시…치킨값 만큼 맥주 배달된다,"즉 치킨, 족발, 보쌈, 탕수육 등을 주문 시 주류를 함께 주문하는 경우 음식 가격의 50% 이내에서 맥주, 소주, 막걸리, 고량주 등을 주문할 수 있다. 주류 제조시설을 이용하거나 주류 부산물을 사용해 음료, 빵, 화장품 등도..."
158,2020.07.01.,톱스타뉴스,오늘부터 '족발 1만원+소주 1만원' 배달 주문 가능해진다,국세청이 기준을 명확하게 바꿈에 따라 앞으로는 족발·치킨·보쌈·탕수육 등을 주문할 때 그 값을 넘지 않는 범위에서 소주·맥주·막걸리·고량주 등을 함께 시켜도 된다. 한편 '대형 매장(마트)용' 희석식 소주·맥주는...
159,2020.07.01.,뉴시스,오늘부터 '족발 1만원+소주 1만원' 배달 주문 가능해진다,국세청이 기준을 명확하게 바꿈에 따라 앞으로는 족발·치킨·보쌈·탕수육 등을 주문할 때 그 값을 넘지 않는 범위에서 소주·맥주·막걸리·고량주 등을 함께 시켜도 된다. 한편 '대형 매장(마트)용' 희석식 소주·맥주는...
160,2020.07.01.,부산일보,치킨·족발 등 시킬 때 술은 음식가격 이하로 배달 가능,"예를 들어 치킨과 맥주, 족발과 소주, 탕수육과 고량주 등을 함께 시키는 경우가 흔했다. 그런데 이 경우 배달가능한 술의 수량과 가격에 대해 혼란이 있었다. 예를 들어 치킨 1마리를 시키는데 생맥주 500mL 3병을 함께..."
161,2020.07.01.,조선비즈,주류 제조시설 활용해 음료·빵·화장품 생산 가능해진다,"치킨, 족발, 보쌈, 탕수육 등을 주문 하면서 주류를 함께 주문하는 경우 음식 가격의 50% 이내에서 맥주, 소주, 막걸리, 고량주 등을 주문할 수 있게 된다. 국세청은 지난달 19일 발표한 규제개선안 중 ▲주류 OEM 허용 ▲주류..."
162,2020.07.01.,뉴스핌,중국 증권사 선정 '7월 A주 추천 종목'...식품음료 최다,"두 곳 이상의 증권사가 추천한 11개 '7월 투자 종목' 중 가장 많은 3개 종목이 식품 음료 업종에 속하는 것으로 조사됐다. 이리구펀, 안기효모, 중국 대표 고량주(백주) 제조업체 우량예(五糧液 000858.SH)가 그것이다."
163,2020.06.30.,뉴스핌,"[6/30 중국증시종합] 경제지표 개선, 상하이지수 0.78%↑",고량주(백주) 업종 또한 눈에 띄는 상승세를 보이면서 칭다오맥주(島酒 600600.SH)가 장중 한 때 주가 최고치를 경신하기도 했다. 이날 증시 상승세는 홍콩 국가보안법이 통과되며 미중 갈등 격화 우려가...
164,2020.06.29.,뉴스핌,"[6/29 중국증시종합] 코로나 확산·홍콩보안법 우려, 상하이지수 0.61%↓","종목별로는 재배농업, 인공육, 고량주(백주) 테마주가 강세를, 증권, 해외주식예탁증서(GDR), 게임 테마주가 약세를 나타냈다. 이날 증시 하락세는 중국의 코로나19 확산 우려가 고조되는 가운데, 홍콩 국가보안법..."
165,2020.06.28.,영남일보,새마을문고 대구북구지회 27일 심원정서 시낭송회,새마을문고 대구북구지회(지회장 이승로 수성고량주 대표)는 27일 경북 칠곡군 동명면 심원정(心遠亭)에서 시낭송회를 가졌다. 심원정은 구한말 선비 기헌 조병선(1873~1956)이 1937년에 조성한 원림(園林)으로 정자...
166,2020.06.28.,매일신문,새마을문고 대구북구지회 고택 시낭송회,새마을문고 대구북구지회(회장 이승로 수성고량주 대표)는 27일 경북 칠곡군 동명면 심원정에서 고택 시낭송회를 열었다.
167,2020.06.25.,topclass,[수제 맥주 전성시대] 이슬기의 슬기로운 맥주 생활,"있어 보이는 술들은 나와 맞지 않는 것 같아서 소주와 고량주로 갈아탔다. 분명 술이 약해 독주를 잘 못... 그런데 역시 술은 ‘쪼랩’이라 소주를 마시려면 ‘어묵탕’이 필요했고, 고량주는 탕수육이 필요했다. 그렇게..."
168,2020.06.25.,OSEN,"""19인분 클리어 실화"" '외식2' 나태주→홍자, 7人7色 트롯대세들's 먹방 (ft....","소맥을 외치는 숙행에게 홍자는 ""그럼 고량주 가자""면서 ""나 오늘 코알라코알라? 같이 코알라""라고 말해 웃음을 안겼다. 어느 새 먹방을 마친 세 사람은 ""위장만석, 다이어트는 내일부터""라고 말해 웃음을 자아냈다. [사진]..."
169,2020.06.24.,OSEN,"'외식2' 나태주→류지광X홍자→숙행, 트롯돌·트롯여신's 먹방 클라쓰 (ft. 박...","소맥을 외치는 숙행에게 홍자는 ""그럼 고량주 가자""면서 ""나 오늘 코알라코알라? 같이 코알라""라고 말해 웃음을 안겼다. 정다경은 이때, 경주 칭찬 홍보대사였다고 고백했고, 갑자기 칭찬타임이 이어졌다. 홍자는..."
170,2020.06.24.,이뉴스투데이,"편의점, 주류 매출 약진…와인 매출이 견인","GS25 관계자는 ""와인 뿐 아니라 수제맥주, 고량주, 양주 등 다양한 주류를 판매 중이고 법 제도가 보완되면서 시의적절한 주류매출 상승으로 이어지고 있다""며 ""와인은 프리미엄 제품에 중점을 두고 판매에 공을 들일 것..."
171,2020.06.23.,불교공뉴스,"충북농기원, 한국형'고량주'개발 전문가 세미나 개최",충청북도농업기술원(원장 송용섭)은 23일 농업기술원 세미나실에서 고량주 개발 공동연구팀과 도내 증류주 제조업체를 대상으로 한국형 고량주 개발 관련 세미나를 개최하였다. 이번 세미나에서 제 1주제로...
172,2020.06.23.,뉴스핌,"[6/23 중국증시종합] 유동성 확대에 상승세, 상하이종합지수 0.18%↑","특히 백주(고량주)를 비롯한 소비재 섹터의 강세가 이날 상승장을 견인했다. 상하이종합지수는 전... 섹터별로는 백주(고량주),게임 업종의 상승세가 두드러졌고,종자 및 차량 전자상거래 업종은 하락세를..."
173,2020.06.23.,뉴스핌,"A주 귀주모태 vs H주 텐센트, 중국 증시 진정한 '황제주'는","둘은 각각 백주(白酒·고량주)와 인터넷 업종을 대표하는 기업이자, 소비주와 IT주를 대표하는... 한 유명 펀드매니저는 ""귀주모태는 대부분의 영업 수익을 고량주 산업에서 거둬들이고 있지만, 그에 반해 시장..."
174,2020.06.23.,엑스포츠뉴스,"서장훈·안정환·김동현·허재, 예능으로 포텐 터진 스포츠★ [본업이 끝나고...",대표팀 감독 사퇴 이후 휴식을 취하던 중 '뭉찬' 제작진과 고량주 6병을 마셨다가 고정 출연을 하게됐다는 웃픈 에피소드가 있다. 감독 시절 인터뷰에서 보여준 불같은 카리스마는 온데간데 없이 저질체력으로 인한...
175,2020.06.23.,중도일보,"충북농업기술원, 한국형 고량주 개발 위한 전문가 세미나 개최",충북도농업기술원이 한국형 고량주 개발에 박차를 가하고 있다.농업기술원은 23일 고량주 개발 공동연구팀과 도내 증류주 제조업체를 대상으로 한국형 고량주 개발 관련 세미나를 개최했다.세미나 제1주제로 농업기술원...
176,2020.06.23.,농업경제신문,충청북도농업기술원 육성 품종으로 잡곡 명품화,"현재 제천 및 영동지역에 고량주 가공 원료용 실증단지 10ha를 조성하여‘청풍수수’를 재배하고 있다. ‘청풍찰수수’는 괴산 및 제천지역 위주로 시범재배용 종자 40kg을 공급했으며, 향후 도내 재배 면적 50%(320ha) 까지..."
177,2020.06.16.,동양일보,충북농기원 육성 품종으로 도내 잡곡 명품화,현재 제천 및 영동지역에 고량주 가공 원료용 실증단지 10㏊를 조성하여 청풍수수를 재배하고 있다. 청풍찰수수는 괴산 및 제천지역 위주로 시범재배용 종자 40㎏을 공급했다. 향후 도내 재배 면적 50%(320㏊) 까지 확대...
178,2020.06.16.,아시아경제,[드링킷] 한국 영화에 등장한 술 5가지,"천진 금화 고량주 (신세계) 한국 누아르 계의 지평을 열었다 해도 과언이 아닌 영화 '신세계'. 최민식, 이정재... 신세계에 등장했던 술들 중 가장 인상 깊었던 것으로 중국의 '천진 금화 고량주'를 꼽았다. 중국 동북의..."
179,2020.06.15.,농촌여성신문,충북농업기술원 육성 잡곡품종 보급 확대,"현재 제천과 영동지역에 고량주 가공 원료용 실증단지 10ha를 조성해 '청풍수수'를 재배하고 있다. '청풍찰수수'는 괴산과 제천지역 위주로 시범재배용 종자 40kg을 공급했으며, 향후 도내 재배 면적 50%(320ha) 까지 확대..."
180,2020.06.14.,충청일보,"충북농기원, 개발 잡곡 시·군 농가에 보급 확대",현재 제천·영동 지역에서 고량주 가공 원료용 실증단지 10㏊를 조성해 청풍수수를 재배하고 있다. 청풍찰수수는 괴산·제천 지역 위주로 시범재배용 종자 40㎏을 공급했다. 앞으로 도내 재배 면적 50%(320㏊)까지 확대...
181,2020.06.14.,충청매일,"충북농기원, 개발 잡곡 품종 종자 100kg 보급",현재 제천·영동 지역에서 고량주 가공 원료용 실증단지 10㏊를 조성해 청풍수수를 재배하고 있다. 청풍찰수수는 괴산·제천 지역 위주로 시범재배용 종자 40㎏을 공급했다. 앞으로 도내 재배 면적 50%(320㏊)까지 확대...
182,2020.06.14.,톱스타뉴스,"자고 있던 배우자 살해하려 한 50대, 항소심서 감형",그는 새벽에 자고 있던 사실혼 배우자를 깨워 고량주 병으로 얼굴과 머리 부분을 수차례에 걸쳐 내려친 혐의로 기소됐다. 피해자가 몸부림치자 목을 졸랐다가 죽은 것으로 오인하자 중단한 것으로 조사됐다. 재판부는...
183,2020.06.14.,뉴시스,"자고 있던 배우자 살해하려 한 50대, 항소심서 감형",그는 새벽에 자고 있던 사실혼 배우자를 깨워 고량주 병으로 얼굴과 머리 부분을 수차례에 걸쳐 내려친 혐의로 기소됐다. 피해자가 몸부림치자 목을 졸랐다가 죽은 것으로 오인하자 중단한 것으로 조사됐다. 재판부는...
184,2020.06.14.,뉴시스,2020 서울국제주류박람회 참가한 수성고량주,'2020 서울국제주류박람회'가 열린 14일 서울 강남구 코엑스 한 부스에서 관계자가 수성고량주를 진열하고 있다. 2020.06.14. bjko@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나...
185,2020.06.14.,중도일보,"충북농업기술원, 자체 육성 품종으로 도내 잡곡 명품화 추진","청풍수수는 제천·영동 지역에 고량주 가공 원료용 실증단지 10ha를 조성해 재배하고 있으며, 청풍찰수수는 괴산·제천지역 위주로 시범재배용 종자 40㎏을 공급했다. 청풍메조와 청풍찰기장은 진천군농업기술센터 등 5개..."
186,2020.06.13.,열린뉴스통신,충북농기원 육성 품종으로 도내 잡곡 명품화,"현재 제천 및 영동지역에 고량주 가공 원료용 실증단지 10ha를 조성하여 청풍수수를 재배하고 있다. 청풍찰수수는 괴산 및 제천지역 위주로 시범재배용 종자 40kg을 공급했으며, 향후 도내 재배 면적 50%(320ha) 까지 확대..."
187,2020.06.12.,한국농업신문,"충북도, 도내 잡곡 명품화 나선다","(제공=충북도농업기술원) 현재 제천 및 영동지역에 고량주 가공 원료용 실증단지 10ha를 조성해 청풍수수를 재배하고 있다. 청풍찰수수는 괴산 및 제천지역 위주로 시범재배용 종자 40kg을 공급했으며, 향후 도내 재배..."
188,2020.06.12.,국제뉴스,"충북농기원, 최초 개발 잡곡 품종(조. 기장. 수수) 종자 농가 공급","현재 제천 및 영동지역에 고량주 가공 원료용 실증단지 10ha를 조성하여 청풍수수를 재배하고 있다. 청풍찰수수는 괴산 및 제천지역 위주로 시범재배용 종자 40kg을 공급했으며, 향후 도내 재배 면적 50%(320ha) 까지 확대..."
189,2020.06.12.,노컷뉴스,"충북농기원, 개발한 잡곡 농가 보급 확대",청주수수는 제천과 영동 고량주 가공 원료용 실증단지에 10ha를 조성해 재배하고 있으며 청풍찰수수는 괴산과 제천을 위주로 시범재배용 종자 40kg을 공급했다. 청풍메조와 청풍찰기장은 진천군 농업기술센터 등 모두...
190,2020.06.12.,불교공뉴스,충북농기원 육성 품종으로 도내 잡곡 명품화,"현재 제천 및 영동지역에 고량주 가공 원료용 실증단지 10ha를 조성하여 청풍수수를 재배하고 있다. 청풍찰수수는 괴산 및 제천지역 위주로 시범재배용 종자 40kg을 공급했으며, 향후 도내 재배 면적 50%(320ha) 까지 확대..."
191,2020.06.12.,뉴스1,"충북농업기술원, 잡곡 4개 품종 개발…종자 100㎏ 농가보급",국내 최다수성(359㎏/10a)으로 폴리페놀 함량이 우수해 가공용에 적합한 청풍수수는 제천과 영동에 고량주 가공 원료용 실증단지 10㏊를 조성해 재배하고 있다. 청풍찰수수는 괴산과 제천 위주로 시범재배용 종자 40㎏을...
192,2020.06.12.,뉴시스,"충북농기원, 개발한 잡곡 7개 시·군 농가에 보급 확대",현재 제천·영동 지역에서 고량주 가공 원료용 실증단지 10㏊를 조성해 청풍수수를 재배하고 있다. 청풍찰수수는 괴산·제천 지역 위주로 시범재배용 종자 40㎏을 공급했다. 앞으로 도내 재배 면적 50%(320㏊)까지 확대...
193,2020.06.12.,파이낸셜뉴스,"충북농기원, 명품 잡곡 종자 7개 시군 보급","현재 제천 및 영동지역에 고량주 가공 원료용 실증단지 10㏊를 조성해 청풍수수를 재배하고 있다. 청풍찰수수는 괴산 및 제천지역 위주로 시범재배용 종자 40㎏을 공급했으며, 향후 도내 재배 면적 50%(320㏊) 까지 확대..."
194,2020.06.11.,테크월드,'대만 금문도 대도 고량주'..청향 고량주 선보여, 국내 고량주 시장의 대부분이 중국산 고량주로서 산동 연태 지방의 연태 고량(烟台古酿)주가 중식당의 90%를 차지한다. 고량주에는 희석주(주정+물+향료)와 발효주로 두 종류가 있는데 희석주는 주정에 물을 섞어...
195,2020.06.09.,뉴스핌,"[공부합시다] A주 투자자의 '여름 보너스' 배당, 중국의 배당 제도와 최고 배...","고량주(백주) 업계 선두주자인 귀주모태(貴州茅臺600519)가 주(株)당 지급되는 배당 금액면에서 선두를 차지했다. 올해 배당금은 1주당 17.25위안(세전)으로 책정됐고, 전체 지급 규모는 사상최대치인 213억 8700만위안에..."
196,2020.06.09.,오마이뉴스언론사 선정,지금의 노회찬은 박정희가 만들었다,그곳에서 군만두를 안주 삼아 고량주를 꽤 마셨다. 그리고 이어지던 시국 얘기며 철학과 문화·예술에 관한 토론들. 헤어지기 아쉬워 2차로 몰려간 곳은 노회찬의 자취집. 밤새워 마시고 토론하고 음악을 들었다. 시험...
197,2020.06.05.,뉴스핌,"중국 맥주 업계 초호황, 경기부양책·여름 '더블 호재' 주가도 급등","맥주 업계의 실적 호조와 함께 최근 중국 증시에서도 맥주 테마주는 고량주(백주)의 아성을 뛰어넘는 가장... 주류 업계의 한 관계자는 ""최근 주류 판매율을 살펴보면 맥주가 가장 높고, 고량주(백주)가 그 다음..."
198,2020.06.05.,비즈월드,"[HOT 마켓 트렌드] ""첨가물 없이 발효 향(香)만으로""…청향 고량주의 자존심",특산고량주가 생산되고 있다. 사진=금문도 고량주 제공  국내 고량주 시장의 대부분을 차지하고 있는 중국산 고량주는 중국 산동 연태 지방의 연태 고량(烟台古酿)주로 중식당의 90% 비중을 차지하고 있다. 고량주에는...
199,2020.06.03.,CCTV뉴스,"고량주, 청향 고량주인지 따져봐야",국내 고량주 시장의 대부분이 중국산 고량주로서 산동 연태 지방의 연태 고량(烟台古酿)주가 중식당의 90%를 차지한다. 고량주에는 희석주(주정+물+향료)와 발효주로 두 종류가 있는데 희석주는 주정에 물을 섞어 혼합하고...
200,2020.06.02.,뉴스핌,[6/2 중국증시종합] 경기부양vs미중갈등 혼조…상하이지수 0.20%↑,"업종별로는 소비, 항구, 집적회로, 반도체 등이 강세를 나타낸 반면, 식품가공, 의약, 고량주(백주), 농업서비스, 건축자재 등이 약세를 보였다. 특히, 중국 당국이 '하이난(海南) 자유무역항' 건설에 관한 구체적..."
