,0,1,2,3
78,2020.12.22.,뉴시스,"양산시 삼호·주남 지구, 국토부 도시재생 뉴딜사업 됐다","소주동 주남지구은 인근 공단으로 둘러싸인 지역으로, 열악한 주민 주거 질 향상을 위해 지역공동체의 거점을 조성하고, 마을에 부족한 생활 SOC 시설을 확충해 주민복지 향상을 목표로 사업을 시행하게 된다. 주남지구는..."
79,2020.12.22.,프라임경제,최태원 SK 회장이 앞치마 두른 이유는?,"수원식 육개장은 SK그룹 모태인 경기도 수원 지역의 음식으로, 미리 양념해 둔 고기를 육수에 넣어 간을... 최 회장은 당시 답장에서 ""울산에서 소주병을 기울이며 머리를 맞대고 회사와 가족을 위한 대담의 시간을 갖도록..."
80,2020.12.22.,뉴데일리,9시 넘으면 모텔로 몰리는 배달… '5인 이상 모임금지' 실효성 있나,"서울에서 숯불갈비집을 운영 중인 A 씨는 ""7~8명 정도 손님이 와서 소주를 15~16병 먹더니 9시 넘으면 아쉬우니... 수도권을 벗어나 모임을 가지는 '지역 원정' 등도 문제가 됐다. 이에 따라 수도권을 제외한 다른 지역에서도..."
81,2020.12.22.,에너지경제,양산시 선별진료소 ‘서부권’ 몰려··· ‘동부권(웅상)’ 또 소외?,"22일 주민에 따르면 이 같은 논란은 최근 양산 덕계, 평산, 소주, 서창동이 위치한 동부권 지역에서 코로나19 확진자 발생이 점차 늘자 주민 불안이 커지고 있는 상황에서 불거졌다.양산 서부권과 동부권은 천성산(920m)이..."
82,2020.12.22.,오마이뉴스,"양산시, 삼호·주남지구 도시재생 뉴딜사업 선정","또한, 서창동행정복지센터를 산업혁신지원센터(1~3층)로 이전하고, 해당 부지를 어울림광장으로 탈바꿈해 시민의 문화생활과 활력을 창출하는 서창지역 랜드마크로 조성할 예정이다. 소주동 '주남지구'(도시재생..."
83,2020.12.22.,노컷뉴스,"[뉴스업]김준형 ""바이든 행정부, 北-美 미니딜 시도 가능""","그건 제가 소주 한잔 하면서 차츰 캐내기로 하고요. (웃음) 잠깐 화제를 돌려보겠습니다. 이렇게 애매모호한... ◆ 김준형> 그러니까 접경지역의 우리 국민이 위험해지는 거죠. 중간이, 자꾸 우리 설명할 때 중간이 자꾸..."
84,2020.12.22.,내외뉴스통신,"경북도, 수습사무관 경북정책 제안 보고회 개최","이와 함께 예시로 제시된 ""전통주 체험코스 노선"" 김천(과하주)→ 문경(호산춘) → 안동(안동소주) → 영천... 현장경험과 열정을 바탕으로 앞으로 국가와 지역이 필요로 하는 공직자들이 되길 바란다""고 격려했다."
85,2020.12.21.,뉴데일리,"충북소주, 내수읍에 연찬 2천장 기탁",충북소주는 이날 회사 세미나실에서 내수읍 김동호 부읍장과 내수지역 비상학구 11개 마을 이장들이 참석한 가운데 황요나 충북소주 대표는 내수읍 저소득층을 위해 연탄 2000장을 김 부읍장에게 전달했다. 충북소주는...
86,2020.12.21.,동양일보,"충북소주, 청주내수읍에 '사랑의 연탄' 등 기탁","소재마을 노인들께 따뜻한 겨울나기를 실천하게 돼서 매우 기쁘다""며 ""앞으로도 지역사회에 나눔을 선도하는 기업으로 앞장서겠다""고 말했다. 충북소주는 지역사회와 주민들을 위해 다양한 사회공헌 활동을 실천하고 있다."
87,2020.12.21.,경북신문,"경북도, 수습 사무관 아이디어로 `젊은 경북` 만든다","이와 함께 예시로 제시된 '전통주 체험코스 노선'김천(과하주)→문경(호산춘)→안동(안동소주)→영천... 국가와 지역이 필요로 하는 공직자들이 되길 바라고 특히, 공직 첫발을 경북에서 디딘 만큼 이제 모두 당당한..."
88,2020.12.21.,충청일보,"충북소주, 청주 내수읍에 연탄 2000장","황요나 충북소주 대표는 ""우리 지역의 어려운 이웃과 사업장 소재 마을 어르신들께 따뜻한 겨울나기를 실천하게 돼서 매우 기쁘다""며 ""앞으로도 지역사회에 나눔을 선도하는 기업으로 앞장 서겠다""고 말했다."
89,2020.12.21.,일요신문,"경북도, '도청 수습사무관 경북정책 제안 보고회' 열어","여기에 예시로 제시된 '전통주 체험코스 노선' 김천(과하주)→문경(호산춘)→안동(안동소주)→영천(포도주)... 이철우 지사는 ""경북에서의 현장경험과 열정을 바탕으로 앞으로 국가와 지역이 필요로 하는 공직자들이..."
90,2020.12.21.,남도일보,광주지역 백화점·마트 와인 매출 고공행진,"21일 광주지역 유통업계에 따르면 광주지역 이마트 5개 점에서 지난 1월부터 지난 16일까지 누계 와인 매출을 분석한 결과 지난해와 비교해서 64.7% 신장했다. 주류 매출 비중에서도 소주14.5% 국산맥주 20.9%, 수입맥주 22.8..."
91,2020.12.21.,경북도민일보,"""톡톡 튀는 도정 아이디어 대결 場 되다""","이와 함께 예시로 제시된 전통주 체험코스 노선으로 김천(과하주)→ 문경(호산춘) → 안동(안동소주)... 국가와 지역이 필요로 하는 공직자들이 되길 바란다""고 격려하고 ""특히 공직 첫발을 경북에서 디딘 만큼 이제 모두..."
92,2020.12.21.,스마트에프엔,"경북도, 수습사무관 제안 보고회 '아이디어' 풍성",이와 함께 예시로 제시된 “전통주 체험코스 노선” 김천(과하주)→ 문경(호산춘) → 안동(안동소주)... 국가와 지역이 필요로 하는 공직자들이 되길 바란다”고 격려했다. 이어 “특히 공직 첫발을 경북에서 디딘 만큼...
93,2020.12.21.,매일신문언론사 선정,"'혼술·홈술' 영향?…대구 와인 인기, 소주 제쳤다","이어 3위 소주(18.3%), 4위 수입맥주(14.2%), 5위 양주(10.8%) 등 순이었다. 대구지역 이마트 주종별 매출 비중에서 와인이 2위까지 올라선 것은 올해가 처음이다. 지난해만 해도 ▷국산맥주(24.1%) ▷소주(19.6%) ▷수입맥주(18.9..."
94,2020.12.21.,위키트리,“병나발 불고 패대기치고…” 알바생 공포에 떨게 한 편의점 빌런,"깨진 소주병 조각을 모두 치우니까 이상한 느낌을 주는 아줌마가 들어와서 폐기 도시락을 달라고 했다. 도대체 편의점 알바가 뭐가 심심하다는 거냐""며 웃지 못할 이야기를 마무리했다.이를 본 네티즌들은 ""지역이 어딘지..."
95,2020.12.21.,오마이뉴스,"MB시절, 삼성 뛰쳐나와 해외이민 선택한 사연","평소 부친은 북한에 두고 온 부모님이 그리워, 매해 명절 때만 되면 부모님 사진 앞에 소주 한 잔을... 영화 '말죽거리 잔혹사'에 나오듯이 당시 청담동은 신흥개발지구로 논밭이 많은 서울 외곽 지역이었다. 당시 논..."
96,2020.12.21.,충북일보,"<꼭>조은술세종-프레시지, 공동상품 개발·마케팅 협약(사진)","특히 100% 유기농 우리쌀로 빚은 증류식 소주인 '이도'로 '2016 우리술 품평회' 증류식소주 부문 대상, '2017... 경기호 조은술세종 대표는 ""이번 협약을 통해 지역 농산물, 특히 유기농 쌀 소비 확대에 기여할 것으로..."
97,2020.12.21.,부산일보,"코로나로 힘들었지만, 부산서 영화 찍을 수 있어 ‘참 좋았다’","부산에서 촬영하는 작품에 지역 기업은 어묵, 소주 같은 부산 브랜드 제품을 협찬해 제품을 홍보하고, 제작사는 지원금을 받을 수 있는 ‘일석이조’ 방식이다. 부산 중소기업 32개사가 신청했고, 그중 9개 기업 상품이..."
98,2020.12.21.,중부매일,"충북소주, 내수읍에 사랑의 연탄 2천장 기탁","실천하게 돼서 매우 기쁘다""며 ""앞으로도 지역사회에 나눔을 선도하는 기업으로 앞장 서겠다""고 말했다. 충북소주는 지역사회와 주민들을 위하여 다양한 사회 공헌활동을 실천하고 있다. 충북소주,내수읍,연탄나눔"
99,2020.12.21.,충북일보,"충북소주, 지역 이웃들에 따뜻한 나눔",충북소주는 황요나 대표가 21일 충북소주 세미나실에서 청주 내수지지역에 사랑의 연탄 2천 장과 내복·이불 등을 기탁했다. 황 대표는 이날 저소득 가정에 전달해 달라며 김동호 내수읍 부읍장에게 연탄 2천 장을...
100,2020.12.21.,뉴스웍스,경북도청 수습사무관 경북정책 제안 보고회 개최,"예시로 제시된 '전통주 체험코스 노선' 김천(과하주)→문경(호산춘)→안동(안동소주)→영천(포도주)→경주... 현장경험과 열정을 바탕으로 앞으로 국가와 지역이 필요로 하는 공직자들이 되길 바란다""고 격려했다."
101,2020.12.21.,내외경제tv,"무학, 부산시교육청 감사장 수상","무학은 지난 3월 코로나19 지역사회 확산 차단과 방역용품 품절 대란을 함께 헤쳐 나가기 위해 소주 원료로 사용되는 주정을 활용해 59% 분사형 살균소독제 20만 병(500ml, 100톤)을 만들어 방역이 필요한 곳을 돕기 위해..."
102,2020.12.21.,제민일보,한라산소주 지역사회 위한 '행복나눔' 봉사활동 진행,"㈜한라산(대표이사 현재웅)은 코로나19로 얼어붙은 지역사회를 위한 작지만 큰 '행복  나눔' 봉사활동을... 현재웅 대표이사는 ""코로나19로 모두가 힘든 시기지만, 지역 어르신분들이 조금이라도 편안한 겨울을 보내셨으면..."
103,2020.12.21.,NSP통신,"경북도, 수습 사무관 ‘경북 정책 제안 보고회’ 개최",이와 함께 예시로 제시된 “전통주 체험코스 노선” 김천(과하주)→ 문경(호산춘) → 안동(안동소주)... 국가와 지역이 필요로 하는 공직자들이 되길 바란다”고 격려하고 “특히 공직 첫발을 경북에서 디딘 만큼 이제...
104,2020.12.21.,충북인뉴스,"충북소주, 청주시 내수읍에 사랑의 연탄 2천장 기탁","황요나 충북소주 대표는 ""우리 지역의 어려운 이웃과 사업장 소재 마을 어르신들께 따뜻한 겨울나기를 실천하게 돼서 매우 기쁘다며 앞으로도 지역사회에 나눔을 선도하는 기업으로 앞장 서겠다""고 말했다."
105,2020.12.21.,BBS NEWS,"경북도청 수습사무관, 톡톡 튀는 아이디어 대결 '눈길'","이와 함께 제시한 김천(과하주), 문경(호산춘), 안동(안동소주), 영천(포도주), 경주(교통법주)를 돌아보는... 이철우 경북도지사는 ""경북에서의 현장경험과 열정을 바탕으로 앞으로 국가와 지역이 필요로 하는..."
106,2020.12.21.,에너지경제,"2020 경북도청, 수습사무관 경북정책 제안 보고회 개최","이와 함께 예시로 제시된 ""전통주 체험코스 노선"" 김천(과하주)→ 문경(호산춘) → 안동(안동소주) → 영천... 국가와 지역이 필요로 하는 공직자들이 되길 바란다""고 격려하고 ""특히 공직 첫발을 경북에서 디딘 만큼 이제..."
107,2020.12.21.,시사저널,"[양산24시] 부·울·경 최대 산란계 양산시 ""AI 방역에 총력""",소주동 일대에는 양계 농가 19곳에서 76만 9000마리의 산란계를 사육 중이다. 3곳의 농가에선 메추리 23만 마리를 비롯해 기타 가금류 2만 마리(313곳)를 키우는 등 101만 마리의 가금류가 사육되고 있다. 특히 양산지역에선...
108,2020.12.21.,일요시사,2020 창업시장 결산 <하>,기타 브랜드와 많은 독립 점포들도 지역 상권 곳곳에 들어섰다. 이것은 커피가 이미 일상 식품이 된 점과... 가격은 1인분에 1만1000원으로 저렴하고 양도 푸짐해 불황에 주머니가 가벼워진 소주 마니아 고객들을 견인하고...
109,2020.12.21.,경남도민신문,"양산 소주동통장협, 코로나19 대응 유공단체 도지사 표창",소주동통장협의회는 올해 9월 '경상남도자원봉사대축제'에서 장려상을 수상하였을 정도로 관내 지역의 안전지킴이·행복나눔이로서 이미 지역 주민들에게 인정받으며 신망이 두텁다. 특히 올해는 취약계층 대상...
110,2020.12.21.,이데일리,"[18일 주요 크레딧 공시]예스코, 등급전망 '부정적' 하향 外","‘진로이즈백’ 판매호조와 지역 마케팅 강화 영향에 3분기 소주부문 매출액은 9791억원으로 전년동기(8203억원)대비 19.3% 증가. 맥주부문은 시장경쟁심화, 기존 브랜드 노후화로 2018년까지 시장점유율이 약화됐지만..."
111,2020.12.21.,경북일보,"대경중기청, 안동소주 등 13개사 '백년소공인' 선정","지난 9월 1차로 12개사를 선정한 데 이어 명인 안동소주(대표 박재서, 업력 27년)와 한광바렐연마(대표 신주섭... 대경중기청은 지난해 선정한 백년소공인 5개사를 포함해 올해까지 총 30개사가 경북·대구지역 내..."
112,2020.12.20.,대구신문,"명인안동소주, 대구경북 '백년소공인' 됐다","이번 선정으로 대구경북지역 백년소공인은 총 30곳으로 늘었다. '백년소공인'은 열악한 작업환경과 빠르게... 경북 안동에 위치한 명인안동소주(대표 박재서, 업력 27년)는 국내산 쌀을 사용해 전통식품 국내 명인 6호의..."
113,2020.12.20.,경북도민일보,명인안동소주 등 대구·경북 13개 업체 '백년소공인' 선정,'명인안동소주' 등 대구·경북 소재 13개 업체가 중소벤처기업부의 '백년소공인'에 뽑혔다. 20일... 한편 올해 대구·경북지역에서는 1~2차를 통해 총 30개의 '백년소공인' 선정이 이뤄졌다. 백년소공인 선정을 원하는 기업은...
